Best Overall Speed,Number of Evaluations,Speed
33.870403377837754,756,1.8078063754565856
33.870403377837754,757,4.845124930252911
33.870403377837754,758,3.41653841630543
33.870403377837754,759,8.986543612904812
33.870403377837754,760,3.3723145682904527
33.870403377837754,761,12.015212507173974
33.870403377837754,762,2.468748465910354
33.870403377837754,763,1.0492269662892209
33.870403377837754,764,2.8058036873400405
33.870403377837754,765,12.389085550991878
33.870403377837754,766,3.647536373351792
33.870403377837754,767,2.3559109456760594
33.870403377837754,768,2.553964645891939
33.870403377837754,769,3.174302357789781
33.870403377837754,770,2.71686017234581
33.870403377837754,771,1.721367056557513
33.870403377837754,772,2.3962331882432406
33.870403377837754,773,0.5350469796472483
33.870403377837754,774,1.702446679682507
33.870403377837754,775,5.000168911490847
33.870403377837754,776,1.6597125055786737
33.870403377837754,777,4.356044705448607
33.870403377837754,778,8.401285499754099
33.870403377837754,779,3.1297633093041783
33.870403377837754,780,5.413548069745139
33.870403377837754,781,7.762690785931832
33.870403377837754,782,2.9636854452281476
33.870403377837754,783,2.489153622798313
33.870403377837754,784,9.169824047897052
33.870403377837754,785,1.1299460423592418
33.870403377837754,786,2.129111639084072
33.870403377837754,787,15.83795238439831
33.870403377837754,788,0.505287292644654
33.870403377837754,789,3.698187773983711
33.870403377837754,790,9.939140768099882
33.870403377837754,791,6.267850805681467
33.870403377837754,792,3.282888473513262
33.870403377837754,793,0.3617339972282975
33.870403377837754,794,1.8020094669971887
33.870403377837754,795,8.516234032975122
33.870403377837754,796,1.6532764751003048
33.870403377837754,797,9.389860831749615
33.870403377837754,798,1.9164779764413677
33.870403377837754,799,3.8206370293976777
33.870403377837754,800,1.1139627698301087
33.870403377837754,801,0.10723597755542105
33.870403377837754,802,4.7871549043985295
33.870403377837754,803,12.716888161915325
33.870403377837754,804,2.4698083384449547
33.870403377837754,805,2.8802860454034787
33.870403377837754,806,2.9430253004521822
33.870403377837754,807,2.9691383973366374
33.870403377837754,808,2.2766491767220436
33.870403377837754,809,4.233603264836109
33.870403377837754,810,12.470096923205807
33.870403377837754,811,2.2725713943755057
33.870403377837754,812,7.310385083279886
33.870403377837754,813,3.148170990134665
33.870403377837754,814,4.369718158912619
33.870403377837754,815,2.067955767541416
33.870403377837754,816,0.05664418577209975
33.870403377837754,817,0.5569710545420299
33.870403377837754,818,5.71357399846745
33.870403377837754,819,0.08438860276319496
33.870403377837754,820,1.5169393783882965
33.870403377837754,821,0.9069104215518019
33.870403377837754,822,0.2844159550374926
33.870403377837754,823,4.179203917694609
33.870403377837754,824,4.167583716786501
33.870403377837754,825,7.245826354552914
33.870403377837754,826,0.7061770146325029
33.870403377837754,827,0.08286368644046797
33.870403377837754,828,1.3224729710654906
33.870403377837754,829,3.6511943097628228
33.870403377837754,830,12.052792189570132
33.870403377837754,831,1.902260431578334
33.870403377837754,832,2.4206197323748775
33.870403377837754,833,5.85812798636843
33.870403377837754,834,1.7301723096226471
33.870403377837754,835,3.868848871107806
33.870403377837754,836,1.5661971869028963
33.870403377837754,837,2.8160941723510367
33.870403377837754,838,1.3778058575474503
33.870403377837754,839,2.006878040454281
33.870403377837754,840,3.717611640705826
33.870403377837754,841,7.173901651644329
33.870403377837754,842,0.7045922569235009
33.870403377837754,843,3.132248566813473
33.870403377837754,844,5.348461691590503
33.870403377837754,845,0.5934816199189089
33.870403377837754,846,2.860491369893919
33.870403377837754,847,0.898285151736285
33.870403377837754,848,0.7613524870455406
33.870403377837754,849,4.546894106935225
33.870403377837754,850,7.461643653009797
33.870403377837754,851,3.4921485821282165
33.870403377837754,852,6.120699287842418
33.870403377837754,853,2.279568752605877
33.870403377837754,854,3.5725586183585296
33.870403377837754,855,7.383665780625385
33.870403377837754,856,6.73835007420614
33.870403377837754,857,6.9311780276472374
33.870403377837754,858,0.7278068677611694
33.870403377837754,859,3.408456302894618
33.870403377837754,860,1.4963168771446653
33.870403377837754,861,3.7556104136939448
33.870403377837754,862,3.218668639436567
33.870403377837754,863,2.7868112405437673
33.870403377837754,864,1.918579358649238
33.870403377837754,865,4.80157670794684
33.870403377837754,866,1.7179114107020275
33.870403377837754,867,3.907459977318722
33.870403377837754,868,5.96669575466168
33.870403377837754,869,3.10457583230062
33.870403377837754,870,5.0553471482275185
33.870403377837754,871,13.160293605949034
33.870403377837754,872,1.4510157887733686
33.870403377837754,873,0.6127765991833937
33.870403377837754,874,2.36608022305184
33.870403377837754,875,1.0389389661294988
33.870403377837754,876,1.879300798206938
33.870403377837754,877,2.4098774548725475
33.870403377837754,878,0.7863453128869262
33.870403377837754,879,1.2868465013772479
33.870403377837754,880,3.400348367688792
33.870403377837754,881,6.796653897170976
33.870403377837754,882,2.349998697839408
33.870403377837754,883,2.377470543535075
33.870403377837754,884,2.4540597478943114
33.870403377837754,885,0.20665649469410557
33.870403377837754,886,7.006223600903792
33.870403377837754,887,5.887982044816906
33.870403377837754,888,12.526869234992883
33.870403377837754,889,4.760719444045988
33.870403377837754,890,6.347328929344181
33.870403377837754,891,6.7451001767285375
33.870403377837754,892,0.6063834762715637
33.870403377837754,893,18.81114609408638
33.870403377837754,894,7.399672275387786
33.870403377837754,895,5.768608234344543
33.870403377837754,896,4.10934500272295
33.870403377837754,897,1.0263571970424517
33.870403377837754,898,6.792049065463416
33.870403377837754,899,9.466404170855238
33.870403377837754,900,1.7855953359428796
33.870403377837754,901,21.984677417518977
33.870403377837754,902,1.6140013040492176
33.870403377837754,903,4.892808046755785
33.870403377837754,904,3.3820293587036394
33.870403377837754,905,2.670897007743638
33.870403377837754,906,5.640568442358843
33.870403377837754,907,10.382540510091053
33.870403377837754,908,5.959043127034222
33.870403377837754,909,12.39977839861252
33.870403377837754,910,1.1889373479795469
33.870403377837754,911,6.72146785100568
33.870403377837754,912,1.1796735813906
33.870403377837754,913,4.269525354781727
33.870403377837754,914,7.502564096506719
33.870403377837754,915,13.316424302814216
33.870403377837754,916,3.6814256185317995
33.870403377837754,917,1.894440610510722
33.870403377837754,918,3.6469760932543958
33.870403377837754,919,4.349675296183398
33.870403377837754,920,18.623463881067092
33.870403377837754,921,1.1545101880648225
33.870403377837754,922,3.2301679032415263
33.870403377837754,923,4.3672871458361495
33.870403377837754,924,10.512449632208453
33.870403377837754,925,6.6448630838573015
33.870403377837754,926,3.8743899349299604
33.870403377837754,927,1.6499939472280707
33.870403377837754,928,6.944430367256141
33.870403377837754,929,2.9089277033188172
33.870403377837754,930,0.9843122417546921
33.870403377837754,931,3.0077134626258775
33.870403377837754,932,2.641424926768378
33.870403377837754,933,2.097107802332091
33.870403377837754,934,7.035741276377968
33.870403377837754,935,0.18842191463013835
33.870403377837754,936,1.902598161734287
33.870403377837754,937,3.197620829381942
33.870403377837754,938,6.446092951009434
33.870403377837754,939,2.7988682548518256
33.870403377837754,940,0.8078977023839343
33.870403377837754,941,3.289980504353908
33.870403377837754,942,1.924102139763867
33.870403377837754,943,2.5777549385381833
33.870403377837754,944,4.665610339480777
33.870403377837754,945,7.101904701978111
33.870403377837754,946,4.348971099994402
33.870403377837754,947,1.8280502328714876
33.870403377837754,948,4.647878504212446
33.870403377837754,949,6.116051864142095
33.870403377837754,950,5.456662143563524
33.870403377837754,951,5.584142954241662
33.870403377837754,952,4.223856180872088
33.870403377837754,953,6.16961902077416
33.870403377837754,954,8.540953000346718
33.870403377837754,955,0.6236757951168783
33.870403377837754,956,4.685755460134922
33.870403377837754,957,2.947144918139078
33.870403377837754,958,2.535868871621844
33.870403377837754,959,7.432372973199699
33.870403377837754,960,1.2877229500543053
33.870403377837754,961,0.8279593954767142
33.870403377837754,962,3.490578884814956
33.870403377837754,963,0.8716144331545352
33.870403377837754,964,2.270095617515959
33.870403377837754,965,4.649742458785287
33.870403377837754,966,4.0556812935742865
33.870403377837754,967,3.152717093296874
33.870403377837754,968,4.232005252557326
33.870403377837754,969,14.74468480984603
33.870403377837754,970,11.697186871641867
33.870403377837754,971,1.8386411215645013
33.870403377837754,972,10.419865561776287
33.870403377837754,973,1.5963274298417685
33.870403377837754,974,3.262145916012617
33.870403377837754,975,3.529786708305406
33.870403377837754,976,0.3575838503879175
33.870403377837754,977,3.644209683924516
33.870403377837754,978,0.06574598691988587
33.870403377837754,979,5.875788655643668
33.870403377837754,980,0.4741832265124895
33.870403377837754,981,9.736682310980452
33.870403377837754,982,2.750351710961957
33.870403377837754,983,3.570862132457659
33.870403377837754,984,3.982758097386454
33.870403377837754,985,4.294132534072696
33.870403377837754,986,2.048361929801838
33.870403377837754,987,2.500144945808887
33.870403377837754,988,1.4932262490199737
33.870403377837754,989,1.4988584625511954
33.870403377837754,990,10.555795966863212
33.870403377837754,991,15.39459268940458
33.870403377837754,992,6.367408268376079
33.870403377837754,993,9.419298835615638
33.870403377837754,994,2.289307864873748
33.870403377837754,995,11.566573406293477
33.870403377837754,996,5.6693565862919115
33.870403377837754,997,1.9662873216937187
33.870403377837754,998,1.7700963115215276
33.870403377837754,999,2.440566010392412
